Notes,State,State Code,Deaths,Population,Crude Rate
,Alabama,1,528,4858979,10.9
,Alaska,2,123,738432,16.7
,Arizona,4,707,6828065,10.4
,Arkansas,5,342,2978204,11.5
,California,6,1559,39144818,4
,Colorado,8,541,5456574,9.9
,Connecticut,9,104,3590886,2.9
,Delaware,10,55,945934,5.8
,District of Columbia,11,11,672228,-1
,Florida,12,1630,20271272,8
,Georgia,13,823,10214860,8.1
,Hawaii,15,44,1431603,3.1
,Idaho,16,215,1654930,13
,Illinois,17,495,12859995,3.8
,Indiana,18,517,6619680,7.8
,Iowa,19,193,3123899,6.2
,Kansas,20,224,2911641,7.7
,Kentucky,21,499,4425092,11.3
,Louisiana,22,468,4670724,10
,Maine,23,128,1329328,9.6
,Maryland,24,244,6006401,4.1
,Massachusetts,25,118,6794422,1.7
,Michigan,26,692,9922576,7
,Minnesota,27,304,5489594,5.5
,Mississippi,28,292,2992333,9.8
,Missouri,29,605,6083672,9.9
,Montana,30,174,1032949,16.8
,Nebraska,31,114,1896190,6
,Nevada,32,293,2890845,10.1
,New Hampshire,33,107,1330608,8
,New Jersey,34,189,8958013,2.1
,New Mexico,35,275,2085109,13.2
,New York,36,421,19795791,2.1
,North Carolina,37,787,10042802,7.8
,North Dakota,38,76,756927,10
,Ohio,39,861,11613423,7.4
,Oklahoma,40,468,3911338,12
,Oregon,41,373,4028977,9.3
,Pennsylvania,42,932,12802503,7.3
,Rhode Island,44,40,1056298,3.8
,South Carolina,45,469,4896146,9.6
,South Dakota,46,73,858469,8.5
,Tennessee,47,638,6600299,9.7
,Texas,48,1994,27469114,7.3
,Utah,49,313,2995919,10.4
,Vermont,50,59,626042,9.4
,Virginia,51,630,8382993,7.5
,Washington,53,537,7170351,7.5
,West Virginia,54,215,1844128,11.7
,Wisconsin,55,424,5771337,7.3
,Wyoming,56,95,586107,16.2
Total,,,22018,321418820,6.9
---,,,,,
"Dataset: Multiple Cause of Death, 1999-2018",,,,,
Query Parameters:,,,,,
UCD - Injury Intent: Suicide,,,,,
UCD - Injury Mechanism & All Other Leading Causes: Firearm,,,,,
Year/Month: 2015,,,,,
Group By: State,,,,,
Show Totals: True,,,,,
Show Zero Values: False,,,,,
Show -1: True,,,,,
"Calculate Rates Per: 100,000",,,,,
Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,
---,,,,,
Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information.,,,,,
---,,,,,
"Query Date: May 23, 2020 12:44:54 AM",,,,,
---,,,,,
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death",,,,,
"1999-2018 on CDC WONDER Online Database, released in 2020. Data are from the Multiple Cause of Death Files, 1999-2018, as",,,,,
compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed,,,,,
"at http://wonder.cdc.gov/mcd-icd10.html on May 23, 2020 12:44:54 AM",,,,,
---,,,,,
Caveats:,,,,,
1. Death rates are flagged as -1 when the rate is calculated with a numerator of 20 or less. More information:,,,,,
http://wonder.cdc.gov/wonder/help/mcd.html#-1.,,,,,
"2. The population figures for year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018",,,,,
"postcensal series released by NCHS on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July",,,,,
"1 resident population, from the Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for",,,,,
"year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS",,,,,
"on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the",,,,,
"Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race",,,,,
"estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The",,,,,
"population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal",,,,,
"series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident",,,,,
"population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are",,,,,
"bridged-race estimates of the July 1 resident population, from the county-level postcensal Vintage 2011 series released by NCHS",,,,,
"on July 18, 2012. Population figures for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are",,,,,
"bridged-race estimates of the July 1 resident population, from the revised intercensal county-level 2000 - 2009 series released",,,,,
"by NCHS on October 26, 2012. Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the",,,,,
1990-1999 intercensal series of July 1 estimates. Population figures for Infant Age Groups are the number of live births.,,,,,
"<br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from previously published reports, due to",,,,,
use of the population estimates which were available at the time of release.,,,,,
3. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the,,,,,
resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group.,,,,,
