Notes,State,State Code,Deaths,Population,Crude Rate
,Alabama,1,306,4822023,6.3
,Alaska,2,17,731449,-1
,Arizona,4,254,6553255,3.9
,Arkansas,5,166,2949131,5.6
,California,6,1362,38041430,3.6
,Colorado,8,115,5187582,2.2
,Connecticut,9,114,3590347,3.2
,Delaware,10,46,917092,5
,District of Columbia,11,55,632323,8.7
,Florida,12,862,19317568,4.5
,Georgia,13,481,9919945,4.8
,Hawaii,15,-1,1392313,-1
,Idaho,16,18,1595728,-1
,Illinois,17,645,12875255,5
,Indiana,18,251,6537334,3.8
,Iowa,19,33,3074186,1.1
,Kansas,20,67,2885905,2.3
,Kentucky,21,159,4380415,3.6
,Louisiana,22,428,4601893,9.3
,Maine,23,15,1329192,-1
,Maryland,24,294,5884563,5
,Massachusetts,25,73,6646144,1.1
,Michigan,26,579,9883360,5.9
,Minnesota,27,61,5379139,1.1
,Mississippi,28,216,2984926,7.2
,Missouri,29,311,6021988,5.2
,Montana,30,10,1005141,-1
,Nebraska,31,46,1855525,2.5
,Nevada,32,77,2758931,2.8
,New Hampshire,33,13,1320718,-1
,New Jersey,34,276,8864590,3.1
,New Mexico,35,80,2085538,3.8
,New York,36,436,19570261,2.2
,North Carolina,37,422,9752073,4.3
,North Dakota,38,-1,699628,-1
,Ohio,39,437,11544225,3.8
,Oklahoma,40,188,3814820,4.9
,Oregon,41,53,3899353,1.4
,Pennsylvania,42,547,12763536,4.3
,Rhode Island,44,15,1050292,-1
,South Carolina,45,273,4723723,5.8
,South Dakota,46,-1,833354,-1
,Tennessee,47,327,6456243,5.1
,Texas,48,894,26059203,3.4
,Utah,49,28,2855287,1
,Vermont,50,-1,626011,-1
,Virginia,51,224,8185867,2.7
,Washington,53,127,6897012,1.8
,West Virginia,54,66,1855413,3.6
,Wisconsin,55,126,5726398,2.2
,Wyoming,56,-1,576412,-1
Total,,,11622,313914040,3.7
---,,,,,
"Dataset: Multiple Cause of Death, 1999-2018",,,,,
Query Parameters:,,,,,
UCD - Injury Intent: Homicide,,,,,
UCD - Injury Mechanism & All Other Leading Causes: Firearm,,,,,
Year/Month: 2012,,,,,
Group By: State,,,,,
Show Totals: True,,,,,
Show Zero Values: False,,,,,
Show -1: True,,,,,
"Calculate Rates Per: 100,000",,,,,
Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,
---,,,,,
Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information.,,,,,
---,,,,,
"Query Date: May 23, 2020 2:27:03 AM",,,,,
---,,,,,
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death",,,,,
"1999-2018 on CDC WONDER Online Database, released in 2020. Data are from the Multiple Cause of Death Files, 1999-2018, as",,,,,
compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed,,,,,
"at http://wonder.cdc.gov/mcd-icd10.html on May 23, 2020 2:27:03 AM",,,,,
---,,,,,
Caveats:,,,,,
1. Data are -1 when the data meet the criteria for confidentiality constraints. More information:,,,,,
http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality.,,,,,
2. Death rates are flagged as -1 when the rate is calculated with a numerator of 20 or less. More information:,,,,,
http://wonder.cdc.gov/wonder/help/mcd.html#-1.,,,,,
"3. The population figures for year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018",,,,,
"postcensal series released by NCHS on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July",,,,,
"1 resident population, from the Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for",,,,,
"year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS",,,,,
"on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the",,,,,
"Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race",,,,,
"estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The",,,,,
"population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal",,,,,
"series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident",,,,,
"population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are",,,,,
"bridged-race estimates of the July 1 resident population, from the county-level postcensal Vintage 2011 series released by NCHS",,,,,
"on July 18, 2012. Population figures for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are",,,,,
"bridged-race estimates of the July 1 resident population, from the revised intercensal county-level 2000 - 2009 series released",,,,,
"by NCHS on October 26, 2012. Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the",,,,,
1990-1999 intercensal series of July 1 estimates. Population figures for Infant Age Groups are the number of live births.,,,,,
"<br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from previously published reports, due to",,,,,
use of the population estimates which were available at the time of release.,,,,,
4. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the,,,,,
resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group.,,,,,
